entry,type
Mar 27 16:16:19 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:16:27 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:16:33 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/sbin/service filebeat start,privilege_escalation
Mar 27 16:16:33 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:16:34 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:16:42 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/bin/su,privilege_escalation
Mar 27 16:16:42 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:17:24 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:17:29 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/sbin/service filebeat stop,privilege_escalation
Mar 27 16:17:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:17:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:17:31 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/sbin/service filebeat start,privilege_escalation
Mar 27 16:17:31 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:17:32 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:17:35 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/bin/su,privilege_escalation
Mar 27 16:17:35 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:29:06 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:29:09 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:29:09 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:30:57 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:31:03 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/sbin/service filebeat start,privilege_escalation
Mar 27 16:31:03 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:31:03 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:31:07 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/bin/su,privilege_escalation
Mar 27 16:31:07 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:50:03 ip-10-77-20-248 sudo:     root : TTY=pts/0 ; PWD=/usr/share/filebeat/scripts ; USER=root ; COMMAND=/usr/bin/apt-get install zip,privilege_escalation
Mar 27 16:50:03 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:50:12 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:51:21 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:53:45 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 16:53:45 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:53:51 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:54:49 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/share/filebeat/bin/filebeat -setup system,privilege_escalation
Mar 27 16:54:49 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:54:49 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:55:03 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/share/filebeat/bin/filebeat -setup system -c filebeat.yml,privilege_escalation
Mar 27 16:55:03 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:55:03 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:55:23 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/bin/cp filebeat.template.json /usr/share/filebeat/bin/filebeat.template.json,privilege_escalation
Mar 27 16:55:23 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:55:23 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:55:26 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/share/filebeat/bin/filebeat -setup system -c filebeat.yml,privilege_escalation
Mar 27 16:55:26 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:55:26 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:55:56 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/bin/cp filebeat.template-es2x.json /usr/share/filebeat/bin/,privilege_escalation
Mar 27 16:55:56 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:55:56 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:56:00 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/etc/filebeat ; USER=root ; COMMAND=/usr/share/filebeat/bin/filebeat -setup system -c filebeat.yml,privilege_escalation
Mar 27 16:56:00 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:56:00 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:58:31 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup,privilege_escalation
Mar 27 16:58:31 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:58:32 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:59:01 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/bin/rm filebeat.template-es2x.json filebeat.template.json,privilege_escalation
Mar 27 16:59:01 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:59:01 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:59:27 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=./filebeat -e -modules=system -setup,privilege_escalation
Mar 27 16:59:27 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:59:27 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 16:59:47 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup,privilege_escalation
Mar 27 16:59:47 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 16:59:47 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:02:13 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup -E dashboards.url=https://staging.elastic.co/5.3.0-d5b30bd7/downloads/beats/beats-dashboards/beats-dashboards-5.3.0.zip,privilege_escalation
Mar 27 17:02:13 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:02:14 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:02:46 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 17:02:46 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:03:36 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:04:12 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 17:04:12 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:04:26 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:04:29 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup -E dashboards.url=https://staging.elastic.co/5.3.0-d5b30bd7/downloads/beats/beats-dashboards/beats-dashboards-5.3.0.zip,privilege_escalation
Mar 27 17:04:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:04:44 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:04:51 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/sbin/service filebeat stop,privilege_escalation
Mar 27 17:04:51 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:04:51 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:04:53 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/sbin/service filebeat start,privilege_escalation
Mar 27 17:04:53 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:04:53 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:09:26 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/home/ubuntu ; USER=root ; COMMAND=/usr/sbin/service filebeat stop,privilege_escalation
Mar 27 17:09:26 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:09:26 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:10:15 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/bin/rm /var/lib/filebeat/registry,privilege_escalation
Mar 27 17:10:15 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:10:15 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:12:43 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat/bin ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup -E dashboards.url=https://staging.elastic.co/5.3.0-d5b30bd7/downloads/beats/beats-dashboards/beats-dashboards-5.3.0.zip,privilege_escalation
Mar 27 17:12:43 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:15:41 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:26:46 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/dpkg -i filebeat-6.0.0-alpha1-SNAPSHOT-amd64.deb,privilege_escalation
Mar 27 17:26:46 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:27:33 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:27:57 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/tmp ; USER=root ; COMMAND=/usr/bin/dpkg -i filebeat-6.0.0-alpha1-SNAPSHOT-amd64.deb,privilege_escalation
Mar 27 17:27:57 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:28:02 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:28:40 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/bin/vim /etc/filebeat/filebeat.yml,privilege_escalation
Mar 27 17:28:40 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:29:15 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:31:29 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup -E dashboards.url=https://beats-nightlies.s3.amazonaws.com/dashboards/beats-dashboards-6.0.0-alpha1-SNAPSHOT.zip,privilege_escalation
Mar 27 17:31:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:31:29 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:31:46 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/bin/chmod go-w /usr/share/filebeat/module/system/auth/manifest.yml,privilege_escalation
Mar 27 17:31:46 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:31:46 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:31:48 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup -E dashboards.url=https://beats-nightlies.s3.amazonaws.com/dashboards/beats-dashboards-6.0.0-alpha1-SNAPSHOT.zip,privilege_escalation
Mar 27 17:31:48 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:31:48 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:32:01 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/bin/chmod go-w /usr/share/filebeat/module/system/syslog/manifest.yml,privilege_escalation
Mar 27 17:32:01 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:32:01 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 17:32:02 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup -E dashboards.url=https://beats-nightlies.s3.amazonaws.com/dashboards/beats-dashboards-6.0.0-alpha1-SNAPSHOT.zip,privilege_escalation
Mar 27 17:32:02 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 17:32:04 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 18:07:20 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup -E dashboards.url=https://beats-nightlies.s3.amazonaws.com/dashboards/beats-dashboards-6.0.0-alpha1-SNAPSHOT.zip,privilege_escalation
Mar 27 18:07:20 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 18:07:21 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 18:11:17 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup -E dashboards.url=https://beats-nightlies.s3.amazonaws.com/dashboards/beats-dashboards-6.0.0-alpha1-SNAPSHOT.zip,privilege_escalation
Mar 27 18:11:17 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 18:11:19 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 18:11:31 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup -E dashboards.url=https://beats-nightlies.s3.amazonaws.com/dashboards/beats-dashboards-6.0.0-alpha1-SNAPSHOT.zip,privilege_escalation
Mar 27 18:11:31 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 18:11:32 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 18:14:08 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/bin/filebeat.sh -e -modules=system -setup -E dashboards.url=https://beats-nightlies.s3.amazonaws.com/dashboards/beats-dashboards-6.0.0-alpha1-SNAPSHOT.zip,privilege_escalation
Mar 27 18:14:08 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 18:14:32 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 18:14:42 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/bin/rm /var/lib/filebeat/registry,privilege_escalation
Mar 27 18:14:42 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 18:14:42 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 18:14:47 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/usr/sbin/service filebeat restart,privilege_escalation
Mar 27 18:14:47 ip-10-77-20-248 sudo: pam_unix(sudo:session): session opened for user root by ubuntu(uid=0),privilege_escalation
Mar 27 18:14:47 ip-10-77-20-248 sudo: pam_unix(sudo:session): session closed for user root,privilege_escalation
Mar 27 18:14:55 ip-10-77-20-248 sudo:   ubuntu : TTY=pts/0 ; PWD=/usr/share/filebeat ; USER=root ; COMMAND=/bin/su,privilege_escalation
